UA-Ange: 0, ForearmStretched: 200, Forearm: 79, LeftArm? Yes
Time, EMG-Signal, Force-Value, Elbow-Angle, Transformed-Angle, MotorTarget
28.73482, 189, 431, 89, -82.56198, 0
28.75496, 169, 431, 87, -84.04958, 0
28.77577, 146, 436, 93, -79.58678, 0
28.79812, 136, 429, 91, -81.07438, 180
28.81582, 143, 419, 120, -59.50413, 180
28.83234, 127, 434, 88, -83.30579, 180
28.8527, 132, 447, 84, -86.28099, 180
28.8731, 150, 447, 87, -84.04958, 180
28.89502, 169, 448, 92, -80.33058, 180
28.91391, 197, 447, 101, -73.63636, 180
28.93443, 228, 447, 107, -69.17355, 180
28.95073, 247, 445, 109, -67.68595, 180
28.97128, 272, 444, 110, -66.94215, 180
28.99173, 295, 443, 111, -66.19835, 0
29.01329, 316, 444, 110, -66.94215, 0
29.03253, 298, 467, 63, -101.9008, 0
29.05556, 319, 446, 83, -87.0248, 0
29.0736, 318, 438, 76, -92.23141, 0
29.09041, 315, 431, 81, -88.5124, 0
29.11137, 302, 427, 85, -85.53719, 0
29.13091, 284, 431, 92, -80.33058, 0
29.15144, 271, 423, 94, -78.84297, 0
29.17188, 258, 422, 97, -76.61157, 0
29.19469, 244, 423, 98, -75.86777, 0
29.21098, 228, 423, 98, -75.86777, 0
29.22965, 213, 424, 98, -75.86777, 0
29.24972, 202, 424, 98, -75.86777, 0
29.27016, 190, 424, 98, -75.86777, 0
29.29042, 178, 424, 96, -77.35537, 0
29.31219, 172, 423, 97, -76.61157, 0
29.32967, 164, 424, 97, -76.61157, 0
29.34784, 157, 423, 98, -75.86777, 0
29.36993, 152, 423, 98, -75.86777, 0
29.38927, 149, 422, 98, -75.86777, 0
29.40981, 141, 423, 98, -75.86777, 180
29.43078, 131, 430, 81, -88.5124, 180
29.44682, 127, 437, 73, -94.46281, 180
29.46719, 130, 443, 74, -93.71901, 180
29.48771, 141, 447, 81, -88.5124, 180
29.5076, 157, 448, 90, -81.81818, 180
29.52996, 185, 448, 97, -76.61157, 180
29.5498, 207, 447, 104, -71.40496, 180
29.56678, 235, 445, 109, -67.68595, 180
29.58625, 251, 445, 111, -66.19835, 180
29.60599, 269, 444, 111, -66.19835, 0
29.62754, 267, 446, 95, -78.09917, 0
29.6482, 265, 441, 83, -87.0248, 0
29.66796, 261, 439, 76, -92.23141, 0
29.6842, 254, 434, 76, -92.23141, 0
29.7058, 242, 426, 81, -88.5124, 0
29.72475, 228, 424, 88, -83.30579, 0
29.74582, 210, 421, 94, -78.84297, 0
29.76579, 193, 421, 99, -75.12397, 0
29.78659, 167, 420, 99, -75.12397, 0
29.80253, 142, 420, 99, -75.12397, 0
29.82293, 120, 419, 99, -75.12397, 180
29.84474, 93, 424, 84, -86.28099, 180
29.86575, 73, 433, 72, -95.20661, 180
29.88516, 59, 439, 65, -100.4132, 180
29.90493, 53, 439, 70, -96.69421, 180
29.9228, 53, 444, 79, -90, 180
29.94201, 50, 445, 85, -85.53719, 180
29.96364, 48, 444, 96, -77.35537, 180
29.98294, 46, 442, 100, -74.38017, 180
30.00343, 39, 442, 103, -72.14876, 180
30.02374, 34, 448, 106, -69.91736, 180
30.04075, 32, 445, 107, -69.17355, 180
30.062, 30, 441, 112, -65.45454, 180
30.08231, 31, 440, 109, -67.68595, 180
30.10428, 37, 440, 115, -63.22314, 180
30.12225, 34, 442, 118, -60.99174, 180
30.14259, 31, 444, 121, -58.76033, 180
30.16598, 28, 443, 126, -55.04132, 180
30.18036, 26, 442, 130, -52.06612, 180
30.20088, 28, 442, 133, -49.83471, 180
30.22057, 26, 443, 138, -46.1157, 180
30.24083, 25, 442, 140, -44.6281, 180
30.26237, 24, 442, 141, -43.8843, 180
30.28293, 27, 442, 143, -42.39669, 180
30.29865, 22, 442, 146, -40.16529, 180
30.31865, 22, 440, 144, -41.65289, 180
30.33906, 26, 443, 148, -38.67768, 180
30.36085, 27, 442, 149, -37.93388, 180
30.38056, 31, 442, 152, -35.70248, 180
30.40088, 39, 441, 155, -33.47107, 180
30.41763, 46, 440, 156, -32.72727, 180
30.43795, 48, 439, 157, -31.98347, 180
30.45793, 53, 439, 157, -31.98347, 180
30.47944, 62, 438, 158, -31.23967, 180
30.50055, 61, 438, 157, -31.98347, 180
30.51944, 63, 439, 154, -34.21487, 180
30.53976, 67, 440, 154, -34.21487, 180
30.55709, 75, 439, 156, -32.72727, 180
30.57766, 72, 440, 155, -33.47107, 180
30.59842, 80, 440, 155, -33.47107, 180
30.61806, 88, 440, 156, -32.72727, 180
30.63813, 96, 440, 156, -32.72727, 180
30.6594, 99, 440, 158, -31.23967, 180
30.67563, 105, 441, 159, -30.49587, 180
30.69587, 115, 441, 159, -30.49587, 180
30.71709, 125, 442, 160, -29.75207, 180
30.73762, 132, 442, 161, -29.00826, 180
30.75735, 148, 442, 161, -29.00826, 180
30.7783, 160, 444, 161, -29.00826, 180
30.79464, 181, 445, 161, -29.00826, 180
30.81423, 200, 446, 161, -29.00826, 180
30.83467, 223, 447, 160, -29.75207, 180
30.85506, 245, 448, 160, -29.75207, 180
30.87689, 271, 450, 160, -29.75207, 180
30.89754, 292, 450, 160, -29.75207, 0
30.9147, 300, 471, 130, -52.06612, 0
30.93345, 299, 456, 102, -72.89256, 0
30.95339, 300, 456, 117, -61.73554, 0
30.97379, 281, 446, 106, -69.91736, 0
30.99522, 254, 439, 104, -71.40496, 0
31.01486, 216, 435, 108, -68.42975, 0
31.03683, 185, 429, 112, -65.45454, 0
31.0525, 143, 426, 116, -62.47934, 0
31.07269, 114, 424, 118, -60.99174, 180
31.09379, 93, 428, 119, -60.24793, 180
31.11363, 77, 435, 110, -66.94215, 180
31.13497, 67, 442, 110, -66.94215, 180
31.15427, 56, 443, 111, -66.19835, 180
31.1717, 50, 445, 120, -59.50413, 180
31.19147, 55, 446, 129, -52.80992, 180
31.21255, 73, 445, 138, -46.1157, 180
31.23248, 97, 444, 144, -41.65289, 180
31.25272, 122, 443, 148, -38.67768, 180
31.27275, 142, 442, 148, -38.67768, 180
31.28952, 154, 441, 148, -38.67768, 180
31.31071, 165, 441, 149, -37.93388, 180
31.33045, 170, 440, 148, -38.67768, 180
31.35268, 170, 440, 148, -38.67768, 180
31.37107, 173, 441, 146, -40.16529, 180
31.39358, 171, 441, 145, -40.90909, 180
31.40961, 172, 442, 144, -41.65289, 180
31.42944, 176, 442, 145, -40.90909, 180
31.44903, 172, 440, 143, -42.39669, 180
31.46995, 174, 442, 145, -40.90909, 180
31.48976, 176, 442, 144, -41.65289, 180
31.51153, 177, 442, 146, -40.16529, 180
31.5287, 179, 442, 148, -38.67768, 180
31.54754, 180, 442, 148, -38.67768, 180
31.56886, 178, 442, 148, -38.67768, 180
31.58831, 175, 442, 148, -38.67768, 180
31.60882, 174, 441, 149, -37.93388, 180
31.62985, 170, 442, 151, -36.44628, 180
31.6464, 168, 441, 152, -35.70248, 180
31.66641, 185, 440, 154, -34.21487, 180
31.68704, 210, 440, 155, -33.47107, 180
31.70769, 216, 440, 156, -32.72727, 180
31.72861, 180, 439, 156, -32.72727, 180
31.74798, 163, 439, 156, -32.72727, 180
31.76592, 197, 439, 157, -31.98347, 180
31.78473, 205, 438, 157, -31.98347, 180
31.80551, 195, 441, 159, -30.49587, 180
31.82645, 175, 440, 157, -31.98347, 180
31.84655, 175, 440, 158, -31.23967, 180
31.86542, 185, 440, 159, -30.49587, 180
31.88383, 166, 441, 159, -30.49587, 180
31.90416, 158, 442, 159, -30.49587, 180
31.9243, 176, 442, 159, -30.49587, 180
31.94584, 164, 442, 159, -30.49587, 180
31.96495, 169, 443, 159, -30.49587, 180
31.98275, 159, 443, 159, -30.49587, 180
32.00191, 160, 444, 159, -30.49587, 180
32.02276, 165, 444, 159, -30.49587, 180
32.04365, 160, 444, 159, -30.49587, 180
32.06396, 161, 445, 159, -30.49587, 180
32.08397, 172, 445, 159, -30.49587, 180
32.10025, 175, 445, 158, -31.23967, 180
32.12088, 179, 445, 158, -31.23967, 180
32.14153, 187, 446, 158, -31.23967, 180
32.16283, 196, 445, 158, -31.23967, 180
32.18296, 200, 445, 158, -31.23967, 180
32.20438, 201, 445, 158, -31.23967, 180
32.22044, 207, 446, 158, -31.23967, 180
32.24457, 219, 446, 158, -31.23967, 180
32.26131, 219, 446, 158, -31.23967, 180
32.28065, 225, 445, 158, -31.23967, 180
32.30116, 227, 446, 158, -31.23967, 180
32.32135, 220, 446, 158, -31.23967, 180
32.33821, 223, 446, 158, -31.23967, 180
32.35904, 223, 445, 158, -31.23967, 180
32.37919, 215, 446, 158, -31.23967, 180
32.39919, 213, 446, 158, -31.23967, 180
32.42065, 210, 445, 158, -31.23967, 180
32.43994, 209, 446, 158, -31.23967, 180
32.45697, 198, 445, 158, -31.23967, 180
32.47824, 199, 446, 158, -31.23967, 180
32.49781, 190, 445, 159, -30.49587, 180
32.5181, 183, 445, 159, -30.49587, 180
32.53849, 181, 445, 159, -30.49587, 180
32.55498, 178, 445, 158, -31.23967, 180
32.57621, 168, 445, 158, -31.23967, 180
32.5965, 168, 445, 158, -31.23967, 180
32.61635, 157, 445, 158, -31.23967, 180
32.63751, 152, 446, 158, -31.23967, 180
32.65764, 148, 445, 158, -31.23967, 180
32.67403, 150, 445, 158, -31.23967, 180
32.69503, 167, 446, 158, -31.23967, 180
32.71504, 158, 445, 158, -31.23967, 180
32.73523, 150, 445, 158, -31.23967, 180
32.75559, 144, 446, 158, -31.23967, 180
32.77663, 155, 447, 158, -31.23967, 180
32.79296, 157, 447, 158, -31.23967, 180
32.81304, 149, 447, 158, -31.23967, 180
32.83356, 151, 447, 158, -31.23967, 180
32.85571, 160, 447, 158, -31.23967, 180
32.87553, 159, 448, 158, -31.23967, 180
32.8968, 165, 448, 158, -31.23967, 180
32.91161, 167, 447, 158, -31.23967, 180
32.93157, 167, 448, 158, -31.23967, 180
32.95255, 169, 447, 158, -31.23967, 180
32.9727, 167, 447, 158, -31.23967, 180
32.9939, 167, 446, 158, -31.23967, 180
33.0137, 161, 445, 158, -31.23967, 180
33.03038, 159, 446, 158, -31.23967, 180
33.05033, 158, 447, 158, -31.23967, 180
33.07195, 161, 448, 158, -31.23967, 180
33.09187, 167, 448, 158, -31.23967, 180
33.1124, 156, 448, 158, -31.23967, 180
33.13256, 154, 449, 158, -31.23967, 180
33.14898, 155, 449, 158, -31.23967, 180
33.1692, 158, 449, 158, -31.23967, 180
33.18976, 154, 450, 158, -31.23967, 180
33.21138, 156, 447, 169, -23.05785, 180
33.23111, 153, 447, 169, -23.05785, 180
33.25119, 155, 448, 169, -23.05785, 180
33.26996, 156, 448, 169, -23.05785, 180
33.2886, 156, 447, 169, -23.05785, 180
33.31089, 159, 448, 169, -23.05785, 180
33.32949, 165, 448, 169, -23.05785, 180
33.35095, 163, 448, 169, -23.05785, 180
33.36995, 166, 447, 169, -23.05785, 180
33.38683, 166, 446, 169, -23.05785, 180
33.4073, 169, 446, 169, -23.05785, 180
33.42844, 170, 447, 169, -23.05785, 180
33.44903, 170, 447, 169, -23.05785, 180
33.46833, 173, 447, 169, -23.05785, 180
33.48667, 172, 447, 169, -23.05785, 180
33.50541, 168, 447, 169, -23.05785, 180
33.52742, 167, 447, 169, -23.05785, 180
33.54721, 167, 447, 169, -23.05785, 180
33.5672, 164, 447, 169, -23.05785, 180
33.58802, 161, 447, 169, -23.05785, 180
33.60418, 159, 448, 169, -23.05785, 180
33.62382, 159, 447, 169, -23.05785, 180
33.64594, 157, 448, 169, -23.05785, 180
33.66483, 160, 448, 169, -23.05785, 180
33.68526, 158, 448, 169, -23.05785, 180
33.7072, 159, 448, 169, -23.05785, 180
33.72354, 161, 449, 168, -23.80165, 180
33.74303, 163, 449, 168, -23.80165, 180
33.76333, 165, 449, 168, -23.80165, 180
33.78364, 164, 453, 158, -31.23967, 180
33.80412, 167, 453, 157, -31.98347, 180
33.82428, 168, 453, 157, -31.98347, 180
33.84148, 170, 454, 157, -31.98347, 180
33.86245, 171, 454, 157, -31.98347, 180
33.88223, 172, 454, 157, -31.98347, 180
33.90265, 173, 455, 157, -31.98347, 180
33.92396, 173, 455, 157, -31.98347, 180
33.94415, 176, 455, 158, -31.23967, 180
33.96079, 176, 455, 157, -31.98347, 180
33.98017, 179, 455, 157, -31.98347, 180
34.00062, 186, 455, 157, -31.98347, 180
34.02108, 180, 454, 157, -31.98347, 180
34.04167, 179, 454, 157, -31.98347, 180
34.0631, 176, 454, 157, -31.98347, 180
34.0789, 173, 454, 157, -31.98347, 180
34.09901, 168, 455, 157, -31.98347, 180
34.12006, 167, 454, 157, -31.98347, 180
34.14077, 165, 454, 157, -31.98347, 180
34.16125, 163, 454, 157, -31.98347, 180
34.18087, 161, 454, 157, -31.98347, 180
34.19878, 164, 454, 157, -31.98347, 180
34.21839, 163, 454, 157, -31.98347, 180
34.23889, 162, 454, 157, -31.98347, 180
34.25983, 162, 455, 157, -31.98347, 180
34.27955, 162, 456, 157, -31.98347, 180
34.2962, 163, 455, 157, -31.98347, 180
34.31618, 170, 456, 157, -31.98347, 180
34.33672, 168, 456, 157, -31.98347, 180
34.35859, 167, 455, 157, -31.98347, 180
34.37892, 167, 456, 157, -31.98347, 180
34.39836, 172, 456, 157, -31.98347, 180
34.41479, 163, 457, 156, -32.72727, 180
34.43501, 164, 457, 157, -31.98347, 180
34.45557, 169, 457, 156, -32.72727, 180
34.47609, 172, 458, 156, -32.72727, 180
34.49666, 175, 459, 156, -32.72727, 180
34.51706, 183, 459, 156, -32.72727, 180
34.53317, 192, 459, 156, -32.72727, 180
34.55376, 197, 460, 156, -32.72727, 180
34.57507, 203, 459, 158, -31.23967, 180
34.59564, 206, 460, 157, -31.98347, 180
34.61514, 213, 460, 157, -31.98347, 180
34.63549, 224, 458, 159, -30.49587, 180
34.65324, 225, 457, 161, -29.00826, 180
34.67242, 226, 456, 160, -29.75207, 180
34.6931, 228, 456, 159, -30.49587, 180
34.71341, 230, 456, 156, -32.72727, 180
34.73392, 232, 457, 154, -34.21487, 180
34.75421, 232, 457, 154, -34.21487, 180
34.77159, 234, 457, 154, -34.21487, 180
34.79103, 235, 458, 154, -34.21487, 180
34.8123, 235, 458, 154, -34.21487, 180
34.83206, 244, 458, 154, -34.21487, 180
34.85482, 254, 458, 154, -34.21487, 180
34.87347, 258, 458, 154, -34.21487, 0
34.89216, 253, 464, 128, -53.55372, 0
34.91131, 228, 463, 106, -69.91736, 0
34.93131, 205, 455, 96, -77.35537, 0
34.95079, 164, 447, 92, -80.33058, 0
34.97224, 131, 442, 91, -81.07438, 0
34.99405, 114, 435, 95, -78.09917, 180
35.01015, 136, 424, 137, -46.8595, 180
35.03018, 144, 438, 113, -64.71075, 180
35.04994, 157, 438, 105, -70.66116, 180
35.06966, 166, 444, 110, -66.94215, 180
35.09013, 151, 446, 116, -62.47934, 180
35.11148, 131, 447, 124, -56.52893, 180
35.1287, 107, 446, 131, -51.32232, 180
35.14761, 87, 444, 135, -48.34711, 180
35.16914, 74, 444, 136, -47.60331, 180
35.1889, 69, 443, 136, -47.60331, 180
35.2111, 67, 443, 136, -47.60331, 180
35.23381, 71, 444, 136, -47.60331, 180
35.24803, 73, 443, 136, -47.60331, 180
35.26686, 79, 443, 136, -47.60331, 180
35.28835, 90, 444, 136, -47.60331, 180
35.30786, 93, 444, 136, -47.60331, 180
35.32882, 99, 443, 136, -47.60331, 180
35.34818, 107, 444, 136, -47.60331, 180
35.36869, 117, 444, 136, -47.60331, 180
35.38516, 126, 444, 136, -47.60331, 180
35.40567, 134, 444, 136, -47.60331, 180
35.42856, 144, 445, 136, -47.60331, 180
35.44704, 152, 444, 136, -47.60331, 180
35.46803, 158, 443, 136, -47.60331, 180
35.48766, 165, 444, 136, -47.60331, 180
35.50386, 172, 444, 136, -47.60331, 180
35.52417, 184, 444, 136, -47.60331, 180
35.54557, 184, 444, 136, -47.60331, 180
35.56544, 189, 443, 136, -47.60331, 180
35.58583, 194, 444, 136, -47.60331, 180
35.60594, 197, 444, 136, -47.60331, 180
35.62357, 201, 445, 136, -47.60331, 180
35.64384, 210, 444, 136, -47.60331, 180
35.66374, 211, 445, 136, -47.60331, 180
35.68399, 216, 444, 136, -47.60331, 180
35.70548, 220, 444, 136, -47.60331, 180
35.72736, 222, 444, 136, -47.60331, 180
35.74407, 223, 444, 136, -47.60331, 180
35.76464, 225, 444, 136, -47.60331, 180
35.78365, 229, 444, 136, -47.60331, 180
35.80446, 227, 445, 136, -47.60331, 180
35.82462, 229, 444, 136, -47.60331, 180
35.84234, 229, 444, 136, -47.60331, 180
35.86231, 230, 444, 136, -47.60331, 180
35.88418, 228, 444, 136, -47.60331, 180
35.90252, 232, 444, 136, -47.60331, 180
35.92395, 232, 444, 136, -47.60331, 180
35.94342, 233, 445, 136, -47.60331, 180
35.96136, 233, 445, 136, -47.60331, 180
35.97948, 233, 445, 136, -47.60331, 180
35.99964, 232, 444, 136, -47.60331, 180
36.01962, 234, 444, 136, -47.60331, 180
36.04051, 235, 444, 136, -47.60331, 180
36.06247, 236, 445, 136, -47.60331, 180
36.07827, 233, 445, 136, -47.60331, 180
36.09822, 234, 445, 136, -47.60331, 180
36.11823, 232, 445, 136, -47.60331, 180
36.13899, 232, 445, 136, -47.60331, 180
36.15968, 231, 445, 136, -47.60331, 180
36.17952, 226, 445, 136, -47.60331, 180
36.19638, 226, 445, 136, -47.60331, 180
36.21737, 223, 445, 136, -47.60331, 180
36.23925, 225, 445, 136, -47.60331, 180
36.25943, 227, 444, 136, -47.60331, 180
36.28041, 224, 445, 136, -47.60331, 180
36.29888, 224, 445, 136, -47.60331, 180
36.31548, 224, 445, 136, -47.60331, 180
36.3354, 224, 445, 136, -47.60331, 180
36.35544, 221, 446, 136, -47.60331, 180
36.37643, 219, 445, 136, -47.60331, 180
36.39688, 219, 445, 136, -47.60331, 180
36.41757, 220, 445, 136, -47.60331, 180
36.43343, 219, 445, 136, -47.60331, 180
36.4539, 216, 445, 136, -47.60331, 180
36.48018, 216, 445, 136, -47.60331, 180
36.49843, 213, 445, 136, -47.60331, 180
36.51551, 210, 445, 136, -47.60331, 180
36.53717, 209, 445, 136, -47.60331, 180
36.55337, 203, 445, 136, -47.60331, 180
36.57272, 199, 445, 136, -47.60331, 180
36.59401, 196, 445, 136, -47.60331, 180
36.61444, 193, 445, 136, -47.60331, 180
36.63426, 191, 445, 136, -47.60331, 180
36.65049, 189, 445, 136, -47.60331, 180
36.67103, 181, 445, 136, -47.60331, 180
36.69253, 179, 445, 136, -47.60331, 180
36.71324, 175, 445, 136, -47.60331, 180
36.73241, 169, 445, 136, -47.60331, 180
36.75296, 169, 445, 136, -47.60331, 180
36.76921, 168, 445, 136, -47.60331, 180
36.78964, 165, 445, 136, -47.60331, 180
36.81102, 162, 445, 136, -47.60331, 180
36.83074, 160, 445, 136, -47.60331, 180
36.85121, 155, 444, 136, -47.60331, 180
36.87505, 151, 444, 136, -47.60331, 180
36.89622, 148, 445, 136, -47.60331, 180
36.91438, 145, 445, 136, -47.60331, 180
36.93264, 138, 445, 136, -47.60331, 180
36.95111, 136, 445, 136, -47.60331, 180
36.97079, 136, 445, 136, -47.60331, 180
36.9935, 130, 445, 136, -47.60331, 180
37.00889, 126, 445, 136, -47.60331, 180
37.02848, 125, 445, 136, -47.60331, 180
37.04782, 125, 445, 136, -47.60331, 180
37.06913, 119, 445, 136, -47.60331, 180
37.08871, 117, 444, 136, -47.60331, 180
37.10932, 111, 444, 136, -47.60331, 180
37.13052, 111, 444, 136, -47.60331, 180
37.14653, 101, 444, 136, -47.60331, 180
37.16674, 94, 445, 136, -47.60331, 180
37.18906, 94, 444, 136, -47.60331, 180
37.2086, 87, 444, 136, -47.60331, 180
37.23035, 86, 445, 136, -47.60331, 180
37.25041, 85, 444, 136, -47.60331, 180
37.26725, 81, 444, 136, -47.60331, 180
37.28579, 76, 444, 136, -47.60331, 180
37.30642, 77, 445, 136, -47.60331, 180
37.32765, 73, 444, 136, -47.60331, 180
37.3481, 70, 444, 136, -47.60331, 180
37.36759, 70, 444, 136, -47.60331, 180
37.38412, 67, 444, 136, -47.60331, 180
37.40436, 64, 444, 136, -47.60331, 180
37.42481, 62, 444, 136, -47.60331, 180
37.44594, 59, 444, 136, -47.60331, 180
37.46571, 57, 444, 136, -47.60331, 180
37.48658, 58, 444, 136, -47.60331, 180
37.50255, 53, 444, 136, -47.60331, 180
37.52285, 51, 444, 136, -47.60331, 180
37.54438, 50, 444, 136, -47.60331, 180
37.56488, 47, 444, 136, -47.60331, 180
37.58444, 49, 444, 136, -47.60331, 180
37.60484, 44, 444, 136, -47.60331, 180
37.62581, 42, 443, 136, -47.60331, 180
37.64311, 42, 444, 136, -47.60331, 180
37.66249, 40, 444, 136, -47.60331, 180
37.68269, 40, 445, 136, -47.60331, 180
37.7039, 38, 444, 136, -47.60331, 180
37.72348, 36, 444, 136, -47.60331, 180
37.745, 37, 444, 136, -47.60331, 180
37.76225, 36, 445, 136, -47.60331, 180
37.78089, 36, 444, 136, -47.60331, 180
37.80145, 34, 445, 136, -47.60331, 180
37.82187, 36, 444, 136, -47.60331, 180
37.84263, 35, 444, 136, -47.60331, 180
37.86409, 37, 444, 136, -47.60331, 180
37.8807, 34, 444, 136, -47.60331, 180
37.89982, 35, 444, 136, -47.60331, 180
37.9216, 34, 444, 136, -47.60331, 180
37.94033, 34, 444, 136, -47.60331, 180
37.96251, 36, 445, 136, -47.60331, 180
37.98613, 36, 445, 136, -47.60331, 180
38.00628, 38, 445, 136, -47.60331, 180
38.02244, 39, 444, 136, -47.60331, 180
38.03992, 38, 445, 136, -47.60331, 180
38.05996, 39, 445, 136, -47.60331, 180
38.08001, 38, 445, 136, -47.60331, 180
38.10044, 39, 445, 136, -47.60331, 180
38.12103, 39, 445, 136, -47.60331, 180
38.13742, 39, 445, 136, -47.60331, 180
38.15796, 38, 445, 136, -47.60331, 180
38.17927, 39, 445, 136, -47.60331, 180
38.19995, 39, 445, 136, -47.60331, 180
38.21912, 37, 445, 136, -47.60331, 180
38.23977, 36, 444, 136, -47.60331, 180
38.25661, 38, 445, 136, -47.60331, 180
38.27817, 38, 445, 136, -47.60331, 180
38.29983, 36, 445, 136, -47.60331, 180
38.32055, 35, 445, 136, -47.60331, 180
38.33981, 37, 444, 136, -47.60331, 180
38.36088, 35, 445, 136, -47.60331, 180
38.38162, 34, 445, 136, -47.60331, 180
38.39796, 33, 444, 136, -47.60331, 180
38.41742, 33, 444, 136, -47.60331, 180
38.43742, 35, 444, 136, -47.60331, 180
38.45812, 36, 444, 136, -47.60331, 180
38.47843, 38, 444, 136, -47.60331, 180
38.49824, 34, 444, 136, -47.60331, 180
38.51432, 36, 444, 136, -47.60331, 180
38.53461, 33, 444, 136, -47.60331, 180
38.55802, 31, 443, 136, -47.60331, 180
38.57853, 32, 444, 136, -47.60331, 180
38.59757, 29, 444, 136, -47.60331, 180
38.61812, 28, 443, 136, -47.60331, 180
38.63419, 26, 443, 136, -47.60331, 180
38.65408, 33, 443, 136, -47.60331, 180
38.67445, 29, 444, 136, -47.60331, 180
38.69647, 39, 444, 136, -47.60331, 180
38.71576, 48, 443, 136, -47.60331, 180
38.73649, 64, 443, 136, -47.60331, 180
38.7523, 76, 443, 136, -47.60331, 180
38.77291, 92, 443, 136, -47.60331, 180
38.79361, 84, 443, 136, -47.60331, 180
38.81376, 90, 443, 136, -47.60331, 180
38.83539, 74, 442, 136, -47.60331, 180
38.85487, 71, 435, 146, -40.16529, 180
38.87712, 61, 441, 136, -47.60331, 180
38.89244, 54, 448, 136, -47.60331, 180
38.91252, 60, 442, 132, -50.57851, 180
38.93231, 54, 442, 131, -51.32232, 180
38.95265, 52, 442, 132, -50.57851, 180
38.97311, 75, 442, 132, -50.57851, 180
38.99434, 65, 442, 133, -49.83471, 180
39.01059, 63, 442, 135, -48.34711, 180
39.03034, 53, 441, 130, -52.06612, 180
39.05151, 52, 443, 136, -47.60331, 180
39.07121, 77, 442, 137, -46.8595, 180
39.09325, 91, 442, 137, -46.8595, 180
39.1153, 85, 442, 138, -46.1157, 180
39.13078, 74, 442, 139, -45.3719, 180
39.15134, 63, 441, 139, -45.3719, 180
39.17149, 68, 442, 141, -43.8843, 180
39.19254, 59, 441, 142, -43.1405, 180
39.21358, 49, 440, 142, -43.1405, 180
39.23348, 43, 441, 141, -43.8843, 180
39.25508, 52, 440, 142, -43.1405, 180
39.27101, 54, 439, 143, -42.39669, 180
39.29037, 55, 439, 141, -43.8843, 180
39.31138, 53, 447, 143, -42.39669, 180
39.33183, 58, 439, 140, -44.6281, 180
39.35364, 51, 440, 139, -45.3719, 180
39.37074, 57, 439, 139, -45.3719, 180
39.38778, 56, 448, 140, -44.6281, 180
39.40759, 64, 441, 140, -44.6281, 180
39.42869, 62, 448, 144, -41.65289, 180
39.44821, 73, 440, 144, -41.65289, 180
39.4695, 74, 440, 145, -40.90909, 180
39.49095, 74, 441, 146, -40.16529, 180
39.50966, 68, 441, 146, -40.16529, 180
39.52893, 65, 441, 146, -40.16529, 180
39.549, 71, 441, 146, -40.16529, 180
39.56872, 67, 441, 147, -39.42149, 180
39.59026, 67, 442, 148, -38.67768, 180
39.61024, 66, 442, 149, -37.93388, 180
39.63154, 61, 441, 152, -35.70248, 180
39.6468, 60, 441, 152, -35.70248, 180
39.66837, 58, 442, 152, -35.70248, 180
39.68901, 57, 442, 152, -35.70248, 180
39.70618, 61, 441, 152, -35.70248, 180
39.72876, 64, 441, 152, -35.70248, 180
39.74776, 68, 441, 152, -35.70248, 180
39.76403, 74, 440, 152, -35.70248, 180
39.78439, 75, 438, 152, -35.70248, 180
39.8042, 73, 439, 149, -37.93388, 180
39.82547, 78, 438, 147, -39.42149, 180
39.84622, 83, 440, 145, -40.90909, 180
39.8658, 85, 441, 145, -40.90909, 180
39.88264, 87, 442, 147, -39.42149, 180
39.90398, 90, 442, 151, -36.44628, 180
39.9234, 94, 440, 155, -33.47107, 180
39.94539, 98, 440, 157, -31.98347, 180
39.96429, 99, 439, 157, -31.98347, 180
39.98448, 101, 440, 157, -31.98347, 180
40.00484, 104, 440, 158, -31.23967, 180
40.0214, 108, 439, 157, -31.98347, 180
40.04187, 108, 439, 157, -31.98347, 180
40.06253, 106, 439, 158, -31.23967, 180
40.08304, 112, 439, 158, -31.23967, 180
40.1046, 112, 439, 157, -31.98347, 180
40.12349, 105, 438, 157, -31.98347, 180
40.14019, 106, 439, 157, -31.98347, 180
40.1618, 102, 439, 157, -31.98347, 180
40.18105, 105, 439, 157, -31.98347, 180
40.2016, 102, 439, 157, -31.98347, 180
40.22179, 96, 439, 157, -31.98347, 180
40.24256, 90, 439, 157, -31.98347, 180
40.25971, 94, 439, 157, -31.98347, 180
40.27954, 90, 440, 157, -31.98347, 180
40.2999, 86, 440, 157, -31.98347, 180
40.3212, 86, 440, 157, -31.98347, 180
40.34054, 82, 440, 157, -31.98347, 180
40.36219, 83, 440, 157, -31.98347, 180
40.37901, 80, 440, 157, -31.98347, 180
40.40203, 74, 440, 157, -31.98347, 180
40.42119, 70, 440, 157, -31.98347, 180
40.43924, 74, 440, 157, -31.98347, 180
40.46016, 74, 440, 157, -31.98347, 180
40.48017, 67, 440, 157, -31.98347, 180
40.50071, 67, 439, 157, -31.98347, 180
40.5181, 65, 440, 157, -31.98347, 180
40.53748, 73, 439, 157, -31.98347, 180
40.55797, 73, 440, 157, -31.98347, 180
40.5795, 73, 439, 157, -31.98347, 180
40.5988, 77, 439, 157, -31.98347, 180
40.61926, 74, 439, 157, -31.98347, 180
40.63575, 70, 438, 157, -31.98347, 180
40.65942, 78, 439, 157, -31.98347, 180
40.68016, 76, 439, 157, -31.98347, 180
40.69906, 73, 439, 157, -31.98347, 180
